id,host_id,host_since,host_location,host_response_time,host_response_rate (in%),host_acceptance_rate (in%),host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,Charge_per_extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
4105164,20695413,29-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Gatewood,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.54430132,-122.3859832,t,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,59.00,387.00,"1,850.00",,,1,0.00,1,1125,yesterday,t,12,35,65,340,04-01-2016,53,19-09-2014,01-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,2,3.36
2865992,14649444,23-04-2014,"Seattle, Washington, United States",within a day,50%,100%,t,Gatewood,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.53974024,-122.3823206,f,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,88.00,528.00,,,,1,0.00,2,1125,5 weeks ago,t,1,1,1,276,04-01-2016,55,06-06-2014,27-12-2015,99,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,2.85
1205666,6584748,26-05-2013,"Seattle, Washington, United States",within a few hours,100%,100%,t,Gatewood,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.52895529,-122.3859438,t,House,Private room,2,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,75.00,,,,,2,0.00,1,14,2 days ago,t,21,46,66,337,04-01-2016,146,01-06-2013,13-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,flexible,t,t,2,4.62
5651254,2419057,20-05-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Gatewood,1,1,"['phone', 'facebook', 'reviews']",t,f,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.54233256,-122.3906289,t,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Indoor Fireplace"",Washer,Dryer,Essentials}",,95.00,,,,,1,0.00,1,1125,7 months ago,t,30,60,90,365,04-01-2016,3,13-04-2015,19-06-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,0.34
1594412,1288618,13-10-2011,"Seattle, Washington, United States",N/A,N/A,N/A,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Gatewood,Gatewood,West Seattle,98126,"Seattle, WA",47.53742499,-122.3778662,t,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",,125.00,,,,,1,0.00,1,1125,5 months ago,t,30,60,90,365,04-01-2016,2,20-06-2015,08-08-2015,90,9,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,0.3
7717653,32020176,27-04-2015,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98126,"Seattle, WA",47.53357554,-122.3812027,t,House,Entire home/apt,6,1,4,4,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,245.00,,,,100.00,1,0.00,3,1125,2 months ago,t,0,3,3,133,04-01-2016,0,,,,,,,,,,f,WASHINGTON,t,strict,f,f,1,
4808896,24768603,12-12-2014,"Vashon, Washington, United States",within a few hours,100%,N/A,f,The Junction,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,The Junction,Gatewood,West Seattle,98136,"Seattle, WA",47.54593207,-122.3826213,t,House,Entire home/apt,6,1.5,2,3,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",,153.00,"1,133.00","2,520.00",500.00,200.00,1,0.00,2,1125,2 months ago,t,29,59,86,295,04-01-2016,8,01-01-2015,05-12-2015,95,9,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,0.65
7533537,6645576,29-05-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.52920009,-122.38564,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,85.00,550.00,"1,700.00",100.00,30.00,2,10.00,2,1125,2 weeks ago,t,0,4,34,303,04-01-2016,9,12-10-2015,25-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,3.18
5978216,31036041,11-04-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,The Junction,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,The Junction,Gatewood,West Seattle,98136,"Seattle, WA",47.54570685,-122.3818042,t,House,Private room,5,2,1,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,65.00,400.00,"1,500.00",,5.00,2,15.00,1,1125,yesterday,t,13,43,73,348,04-01-2016,33,22-04-2015,01-01-2016,95,10,9,10,10,9,9,f,WASHINGTON,f,flexible,f,f,1,3.84
6134382,20695413,29-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Gatewood,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.54351053,-122.3847194,t,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,59.00,389.00,"1,890.00",,,1,0.00,1,30,1 week ago,t,6,26,56,330,04-01-2016,36,01-05-2015,18-10-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,2,4.34
9813684,50554731,05-12-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.53716495,-122.3941328,t,Townhouse,Private room,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron}",,45.00,,,,,1,0.00,1,1125,2 weeks ago,t,30,60,90,365,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
9846066,46678624,16-10-2015,"Spokane, Washington, United States",within an hour,100%,100%,f,The Junction,1,1,"['email', 'phone', 'facebook', 'linkedin', 'jumio']",t,t,The Junction,Gatewood,West Seattle,98136,"Seattle, WA",47.5446206,-122.3810543,t,House,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,150.00,,,300.00,90.00,4,50.00,2,90,yesterday,t,30,57,87,350,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,moderate,f,f,1,
10122924,51946984,21-12-2015,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Gatewood,1,1,"['email', 'phone', 'facebook']",t,f,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.54023941,-122.387474,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,75.00,,,,,1,0.00,1,1125,2 weeks ago,t,30,60,90,365,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
1259305,6857832,11-06-2013,"Seattle, Washington, United States",N/A,N/A,N/A,f,Gatewood,1,1,"['email', 'phone', 'reviews']",t,f,Gatewood,Gatewood,West Seattle,98126,"Seattle, WA",47.52928295,-122.3815902,t,House,Entire home/apt,4,1,3,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",,250.00,"1,650.00",,150.00,80.00,1,0.00,7,14,2 months ago,t,30,60,90,365,04-01-2016,1,14-07-2015,14-07-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,0.17
7452021,39026781,20-07-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.53808693,-122.3931172,t,House,Entire home/apt,3,1,2,1,Real Bed,"{TV,""Cable TV"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron}",,125.00,750.00,,500.00,30.00,2,0.00,1,1125,4 weeks ago,t,0,26,56,331,04-01-2016,6,23-08-2015,04-10-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,1.33
193836,583579,12-05-2011,"Seattle, Washington, United States",within a few hours,100%,100%,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.53570065,-122.3863124,t,House,Entire home/apt,5,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",,80.00,575.00,"1,800.00",200.00,50.00,2,10.00,1,365,today,t,0,0,1,275,04-01-2016,92,14-08-2011,29-12-2015,93,9,9,10,10,9,9,f,WASHINGTON,f,moderate,f,t,1,1.72
7902229,41667612,16-08-2015,US,N/A,N/A,N/A,f,Gatewood,1,1,"['email', 'phone']",t,f,Gatewood,Gatewood,West Seattle,98126,"Seattle, WA",47.54283417,-122.3777586,t,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,150.00,"1,400.00",,,,1,0.00,2,1125,4 weeks ago,t,30,33,33,70,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
3994397,9545321,21-10-2013,"Seattle, Washington, United States",within an hour,100%,100%,t,Gatewood,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Gatewood,Gatewood,West Seattle,98126,"Seattle, WA",47.53556401,-122.3799755,t,House,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo}",,75.00,458.00,,,,1,0.00,1,1125,6 weeks ago,t,18,44,74,349,04-01-2016,12,05-06-2015,10-08-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,1.68
6744143,1729224,10-02-2012,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Stevens,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.53923888,-122.3957044,t,House,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,195.00,"1,400.00","4,500.00",500.00,67.00,0,0.00,1,1125,5 weeks ago,t,0,0,0,0,04-01-2016,13,25-06-2015,05-09-2015,87,9,9,10,9,10,9,f,WASHINGTON,f,strict,f,f,2,2.01
6554352,34279441,26-05-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Gatewood,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.54057538,-122.386541,t,House,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,57.00,571.00,"2,000.00",,20.00,2,20.00,1,1125,3 days ago,t,26,53,83,357,04-01-2016,15,08-06-2015,07-11-2015,97,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,2.13
9186256,22764472,20-10-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,6,6,"['email', 'phone', 'google', 'reviews']",t,f,,Gatewood,West Seattle,98136,"Seattle, WA",47.54394245,-122.3862366,f,House,Entire home/apt,5,1,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,159.00,900.00,"2,900.00",,95.00,5,20.00,1,1125,3 days ago,t,30,60,90,365,04-01-2016,1,22-11-2015,22-11-2015,80,10,8,10,10,8,10,f,WASHINGTON,t,moderate,f,f,2,0.68
9219567,47941400,01-11-2015,US,within a few hours,100%,100%,f,Gatewood,1,1,"['email', 'phone']",t,f,Gatewood,Gatewood,West Seattle,98136,"Seattle, WA",47.5440583,-122.3825419,t,House,Entire home/apt,11,4,5,6,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,325.00,,,,175.00,6,25.00,3,1125,today,t,27,57,84,315,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,moderate,f,f,1,
6278680,5407579,10-03-2013,"Vashon, Washington, United States",within a few hours,100%,100%,t,Arbor Heights,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Arbor Heights,Arbor Heights,West Seattle,98146,"Seattle, WA",47.51286492,-122.3790334,t,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,100.00,700.00,,300.00,69.00,1,0.00,2,14,a week ago,t,30,60,89,89,04-01-2016,11,14-06-2015,22-08-2015,98,10,10,10,10,9,10,f,WASHINGTON,f,moderate,f,f,1,1.61
5252543,23498834,08-11-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Arbor Heights,1,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t,Arbor Heights,Arbor Heights,West Seattle,98146,"Seattle, WA",47.51248178,-122.3871467,t,House,Private room,2,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,54.00,290.00,950.00,,15.00,1,10.00,2,1125,today,t,25,55,85,360,04-01-2016,6,07-06-2015,08-12-2015,100,9,10,10,10,8,9,f,WASHINGTON,f,moderate,f,f,1,0.85
9296887,36448928,22-06-2015,"Seattle, Washington, United States",N/A,N/A,N/A,f,,1,1,"['email', 'phone', 'facebook', 'jumio']",t,t,,Arbor Heights,West Seattle,98146,"Seattle, WA",47.50546947,-122.3806362,f,Treehouse,Private room,1,1,1,1,Real Bed,{},,55.00,,,,,1,0.00,1,1125,2 months ago,t,0,0,0,247,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
8431178,2028319,29-03-2012,"Seattle, Washington, United States",a few days or more,40%,100%,f,,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,,Arbor Heights,West Seattle,98136,"Seattle, WA",47.51624263,-122.3845996,f,House,Entire home/apt,6,2,3,4,Real Bed,"{TV,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,225.00,,,,75.00,1,0.00,1,1125,a week ago,t,30,60,90,363,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
353347,791459,07-07-2011,"Seattle, Washington, United States",N/A,N/A,N/A,f,Arbor Heights,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Arbor Heights,Arbor Heights,West Seattle,98146,"Seattle, WA",47.50508834,-122.3782388,t,House,Entire home/apt,8,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,200.00,"1,650.00",,250.00,75.00,4,25.00,5,14,4 months ago,t,0,26,56,331,04-01-2016,29,17-03-2012,27-08-2015,96,10,9,10,10,9,9,f,WASHINGTON,f,strict,f,t,1,0.63
838764,1201633,23-09-2011,"Seattle, Washington, United States",within an hour,100%,100%,f,Alki,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Alki,Alki,West Seattle,98116,"Seattle, WA",47.57700794,-122.411667,t,House,Entire home/apt,8,2,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1400,240.00,"1,999.00",,100.00,60.00,5,10.00,2,29,3 months ago,t,27,57,83,351,04-01-2016,17,16-03-2013,03-01-2016,96,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,0.5
7349029,38502645,14-07-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,Alki,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Alki,Alki,West Seattle,98116,"Seattle, WA",47.57189115,-122.4073906,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,100.00,650.00,"2,500.00",200.00,25.00,0,0.00,2,1125,5 days ago,t,25,53,82,82,04-01-2016,27,18-07-2015,29-12-2015,99,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,1,4.74
8194782,43225269,02-09-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Alki,1,1,"['email', 'phone', 'reviews']",t,f,Alki,Alki,West Seattle,98116,"Seattle, WA",47.57370826,-122.415025,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,100.00,750.00,,150.00,50.00,1,0.00,2,14,2 weeks ago,t,20,50,80,169,04-01-2016,7,13-09-2015,31-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,1.84
8703208,40548312,04-08-2015,US,within an hour,100%,100%,t,,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,,Alki,West Seattle,98116,"Seattle, WA",47.57822275,-122.4129751,f,House,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials}",,119.00,725.00,,,,1,0.00,3,1125,6 weeks ago,t,14,44,73,73,04-01-2016,4,11-10-2015,29-11-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,strict,f,f,1,1.4
10339145,9893440,08-11-2013,"Issaquah, Washington, United States",within an hour,100%,100%,f,Anaheim,5,5,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Alki,Alki,West Seattle,98116,"Seattle, WA",47.57418563,-122.415417,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,219.00,,,400.00,,1,0.00,2,1125,today,t,30,60,90,365,04-01-2016,0,,,,,,,,,,f,WASHINGTON,t,strict,f,f,1,
3251016,16444568,05-06-2014,"Seattle, Washington, United States",within a few hours,100%,N/A,f,Alki,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Alki,Alki,West Seattle,98116,"Seattle, WA",47.57450452,-122.4129798,t,House,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,249.00,"1,700.00",,200.00,125.00,1,0.00,4,1125,today,t,22,39,69,337,04-01-2016,8,12-07-2014,07-09-2015,94,9,10,10,10,9,9,f,WASHINGTON,f,strict,f,f,1,0.44
7513623,430709,08-03-2011,"Seattle, Washington, United States",within a day,88%,100%,f,Belltown,36,36,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,,Alki,West Seattle,98116,"Seattle, WA",47.57399945,-122.41147,f,House,Entire home/apt,8,1.5,3,5,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,265.00,,,,264.00,1,0.00,3,1125,today,t,26,47,74,332,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,strict,t,t,31,
